ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment
ProtoGermanic-131_kambaz-1,,ProtoGermanic,131_kambaz,*kambaz,kambaz,k a m b a z,,,460,,,,k a m b ( a z )
German-131_kambaz-1,,German,131_kambaz,Kamm,kam,k a m,,,460,,,,k a m - ( - - )
English-131_kambaz-1,,English,131_kambaz,comb,kəʊm,k əʊ m,,,460,,,,k əʊ m - ( - - )
Dutch-131_kambaz-1,,Dutch,131_kambaz,kam,kɑm,k ɑ m,,,460,,,,k ɑ m - ( - - )
ProtoGermanic-379_tredanan-1,,ProtoGermanic,379_tredanan,*tredanan,tredanan,t r e d a n a n,,,461,,,,t r e d a n ( a n )
German-379_tredanan-1,,German,379_tredanan,treten,treːtən,t r eː t ə n,,,461,,,,t r eː t ə n ( - - )
English-379_tredanan-1,,English,379_tredanan,tread,trɛd,t r ɛ d,,,461,,,,t r ɛ d - - ( - - )
Dutch-379_tredanan-1,,Dutch,379_tredanan,treden,treːdə,t r eː d ə,,,461,,,,t r eː d ə - ( - - )
ProtoGermanic-4_balgiz-1,,ProtoGermanic,4_balgiz,*balgiz,balgiz,b a l g i z,,,462,,,,b a l g ( i z )
German-4_balgiz-1,,German,4_balgiz,Balg,balk,b a l k,,,462,,,,b a l k ( - - )
English-4_balgiz-1,,English,4_balgiz,belly,bɛlɪ,b ɛ l ɪ,,,462,,,,b ɛ l ɪ ( - - )
Dutch-4_balgiz-1,,Dutch,4_balgiz,balg,bɑlx,b ɑ l x,,,462,,,,b ɑ l x ( - - )
ProtoGermanic-94_frijondz-1,,ProtoGermanic,94_frijondz,*frijōndz,frijoːndz,f r i j oː n d z,,,463,,,,f r i ( j oː ) n d ( z )
German-94_frijondz-1,,German,94_frijondz,Freund,frɔynt,f r ɔy n t,,,463,,,,f r ɔy ( - - ) n d ( - )
English-94_frijondz-1,,English,94_frijondz,friend,frɛnd,f r ɛ n d,,,463,,,,f r ɛ ( - - ) n d ( - )
Dutch-94_frijondz-1,,Dutch,94_frijondz,vriend,vriːnt,v r iː n t,,,463,,,,v r iː ( - - ) n t ( - )
ProtoGermanic-429_wulknan-1,,ProtoGermanic,429_wulknan,*wulknan,wulknan,w u l k n a n,,,464,,,,w u l k ( n a n )
German-429_wulknan-1,,German,429_wulknan,Wolke,vɔlkə,v ɔ l k ə,,,464,,,,v ɔ l k ( - ə - )
Dutch-429_wulknan-1,,Dutch,429_wulknan,wolk,ʋɔlk,ʋ ɔ l k,,,464,,,,ʋ ɔ l k ( - - - )
ProtoGermanic-469_xelanan-1,,ProtoGermanic,469_xelanan,*xelanan,xelanan,x e l a n a n,,,465,,,,x e l a n ( a n )
German-469_xelanan-1,,German,469_xelanan,hehlen,heːlən,h eː l ə n,,,465,,,,h eː l ə n ( - - )
Dutch-469_xelanan-1,,Dutch,469_xelanan,helen,heːlə,h eː l ə,,,465,,,,h eː l ə - ( - - )
ProtoGermanic-80_fengraz-1,,ProtoGermanic,80_fengraz,*fengraz,fengraz,f e n g r a z,,,466,,,,f e n g - r ( a z )
German-80_fengraz-1,,German,80_fengraz,Finger,fɪŋər,f ɪ ŋ ə r,,,466,,,,f ɪ ŋ - ə r ( - - )
English-80_fengraz-1,,English,80_fengraz,finger,fɪŋɡər,f ɪ ŋ ɡ ə r,,,466,,,,f ɪ ŋ ɡ ə r ( - - )
Dutch-80_fengraz-1,,Dutch,80_fengraz,vinger,vɪŋər,v ɪ ŋ ə r,,,466,,,,v ɪ ŋ - ə r ( - - )
ProtoGermanic-150_laisjanan-1,,ProtoGermanic,150_laisjanan,*laisjanan,laisjanan,l ai s j a n a n,,,467,,,,l ai s j a n ( a n )
German-150_laisjanan-1,,German,150_laisjanan,lehren,leːrən,l eː r ə n,,,467,,,,l eː r - ə n ( - - )
Dutch-150_laisjanan-1,,Dutch,150_laisjanan,leren,leːrə,l eː r ə,,,467,,,,l eː r - ə - ( - - )
ProtoGermanic-321_spixtaz-1,,ProtoGermanic,321_spixtaz,*spixtaz,spixtaz,s p i x t a z,,,468,,,,s p i x t ( a z )
German-321_spixtaz-1,,German,321_spixtaz,Specht,ʃpɛxt,ʃ p ɛ x t,,,468,,,,ʃ p ɛ x t ( - - )
Dutch-321_spixtaz-1,,Dutch,321_spixtaz,specht,spɛxt,s p ɛ x t,,,468,,,,s p ɛ x t ( - - )
ProtoGermanic-200_mastaz-1,,ProtoGermanic,200_mastaz,*mastaz,mastaz,m a s t a z,,,469,,,,m a s t ( a z )
German-200_mastaz-1,,German,200_mastaz,Mast,mast,m a s t,,,469,,,,m a s t ( - - )
English-200_mastaz-1,,English,200_mastaz,mast,mɑːst,m ɑː s t,,,469,,,,m ɑː s t ( - - )
Dutch-200_mastaz-1,,Dutch,200_mastaz,mast,mɑst,m ɑ s t,,,469,,,,m ɑ s t ( - - )
ProtoGermanic-516_estilaz-1,,ProtoGermanic,516_estilaz,*θestilaz,θestilaz,θ e s t i l a z,,,470,,,,θ e s t i l ( a z )
German-516_estilaz-1,,German,516_estilaz,Distel,dɪstəl,d ɪ s t ə l,,,470,,,,d ɪ s t ə l ( - - )
English-516_estilaz-1,,English,516_estilaz,thistle,θɪsḷ,θ ɪ s ə l,,,470,,,,θ ɪ s - ə l ( - - )
Dutch-516_estilaz-1,,Dutch,516_estilaz,distel,dɪstəl,d ɪ s t ə l,,,470,,,,d ɪ s t ə l ( - - )
ProtoGermanic-286_skankjanan-1,,ProtoGermanic,286_skankjanan,*skankjanan,skankjanan,s k a n k j a n a n,,,471,,,,s k a n k j a n ( a n )
German-286_skankjanan-1,,German,286_skankjanan,schenken,ʃɛŋkən,ʃ ɛ ŋ k ə n,,,471,,,,ʃ - ɛ ŋ k - ə n ( - - )
Dutch-286_skankjanan-1,,Dutch,286_skankjanan,schenken,sxɛŋkə,s x ɛ ŋ k ə,,,471,,,,s x ɛ ŋ k - ə - ( - - )
ProtoGermanic-371_taixwo-1,,ProtoGermanic,371_taixwo,*taixwō,taixwoː,t ai xʷ oː,,,472,,,,t ai ( xʷ oː - )
German-371_taixwo-1,,German,371_taixwo,Zehe,t͡seːə,ts eː ə,,,472,,,,ts eː ( - ə - )
English-371_taixwo-1,,English,371_taixwo,toe,təʊ,t əʊ,,,472,,,,t əʊ ( - - - )
Dutch-371_taixwo-1,,Dutch,371_taixwo,teen,teːn,t eː n,,,472,,,,t eː ( - - n )
ProtoGermanic-163_lendo-1,,ProtoGermanic,163_lendo,*lendō,lendoː,l e n d oː,,,473,,,,l e n d ( oː - )
German-163_lendo-1,,German,163_lendo,Linde,lɪndə,l ɪ n d ə,,,473,,,,l ɪ n d ( ə - )
English-163_lendo-1,,English,163_lendo,linden,lɪndən,l ɪ n d ə n,,,473,,,,l ɪ n d ( ə n )
Dutch-163_lendo-1,,Dutch,163_lendo,linde,lɪndə,l ɪ n d ə,,,473,,,,l ɪ n d ( ə - )
ProtoGermanic-236_rammaz-1,,ProtoGermanic,236_rammaz,*rammaz,rammaz,r a m a z,,,474,,,,r a m ( a z )
German-236_rammaz-1,,German,236_rammaz,Rahmen,raːmən,r aː m ə n,,,474,,,,r aː m ( ə n )
Dutch-236_rammaz-1,,Dutch,236_rammaz,raam,raːm,r aː m,,,474,,,,r aː m ( - - )
ProtoGermanic-219_naso-1,,ProtoGermanic,219_naso,*nasō,nasoː,n a s oː,,,475,,,,n a s oː
German-219_naso-1,,German,219_naso,Nase,naːzə,n aː z ə,,,475,,,,n aː z ə
English-219_naso-1,,English,219_naso,nose,nəʊz,n əʊ z,,,475,,,,n əʊ z -
Dutch-219_naso-1,,Dutch,219_naso,neus,nøːs,n øː s,,,475,,,,n øː s -
ProtoGermanic-235_raixon-1,,ProtoGermanic,235_raixon,*raixōn,raixoːn,r ai x oː n,,,476,,,,r ai ( x oː n )
German-235_raixon-1,,German,235_raixon,Reh,reː,r eː,,,476,,,,r eː ( - - - )
English-235_raixon-1,,English,235_raixon,roe,rəʊ,r əʊ,,,476,,,,r əʊ ( - - - )
Dutch-235_raixon-1,,Dutch,235_raixon,ree,reː,r eː,,,476,,,,r eː ( - - - )
ProtoGermanic-384_tunan-1,,ProtoGermanic,384_tunan,*tūnan,tuːnan,t uː n a n,,,477,,,,t uː n ( a n )
German-384_tunan-1,,German,384_tunan,Zaun,t͡saun,ts au n,,,477,,,,ts au n ( - - )
English-384_tunan-1,,English,384_tunan,town,taʊn,t aʊ n,,,477,,,,t aʊ n ( - - )
Dutch-384_tunan-1,,Dutch,384_tunan,tuin,tœyn,t œy n,,,477,,,,t œy n ( - - )
ProtoGermanic-148_laidjanan-1,,ProtoGermanic,148_laidjanan,*laidjanan,laidjanan,l ai d j a n a n,,,478,,,,l ai d j a n ( a n )
German-148_laidjanan-1,,German,148_laidjanan,leiten,laitən,l ai t ə n,,,478,,,,l ai t - ə n ( - - )
English-148_laidjanan-1,,English,148_laidjanan,lead,liːd,l iː d,,,478,,,,l iː d - - - ( - - )
Dutch-148_laidjanan-1,,Dutch,148_laidjanan,leiden,lɛɪdə,l ɛɪ d ə,,,478,,,,l ɛɪ d - ə - ( - - )
ProtoGermanic-280_sibaz-1,,ProtoGermanic,280_sibaz,*sibaz,sibaz,s i b a z,,,479,,,,s i b ( a z )
German-280_sibaz-1,,German,280_sibaz,Sieb,ziːp,z iː p,,,479,,,,z iː b ( - - )
English-280_sibaz-1,,English,280_sibaz,sieve,sɪv,s ɪ v,,,479,,,,s ɪ v ( - - )
Dutch-280_sibaz-1,,Dutch,280_sibaz,zeef,zeːf,z eː f,,,479,,,,z eː f ( - - )
ProtoGermanic-30_brestanan-1,,ProtoGermanic,30_brestanan,*brestanan,brestanan,b r e s t a n a n,,,480,,,,b - r e s t a n ( a n )
German-30_brestanan-1,,German,30_brestanan,bersten,bɛrstən,b ɛ r s t ə n,,,480,,,,b ɛ r - s t ə n ( - - )
English-30_brestanan-1,,English,30_brestanan,burst,bɜːst,b ɜː s t,,,480,,,,b ɜː - - s t - - ( - - )
Dutch-30_brestanan-1,,Dutch,30_brestanan,barsten,bɑrstə,b ɑ r s t ə,,,480,,,,b ɑ r - s t ə - ( - - )
ProtoGermanic-353_sunnon-1,,ProtoGermanic,353_sunnon,*sunnōn,sunnoːn,s u nː oː n,,,481,,,,s u nː ( oː n )
German-353_sunnon-1,,German,353_sunnon,Sonne,zɔnə,z ɔ n ə,,,481,,,,z ɔ n ( ə - )
English-353_sunnon-1,,English,353_sunnon,sun,sʌn,s ʌ n,,,481,,,,s ʌ n ( - - )
Dutch-353_sunnon-1,,Dutch,353_sunnon,zon,zɔn,z ɔ n,,,481,,,,z ɔ n ( - - )
ProtoGermanic-81_fenanan-1,,ProtoGermanic,81_fenanan,*fenθanan,fenθanan,f e n θ a n a n,,,482,,,,f e n θ a n ( a n )
German-81_fenanan-1,,German,81_fenanan,finden,fɪndən,f ɪ n d ə n,,,482,,,,f ɪ n d ə n ( - - )
English-81_fenanan-1,,English,81_fenanan,find,faɪnd,f aɪ n d,,,482,,,,f aɪ n d - - ( - - )
Dutch-81_fenanan-1,,Dutch,81_fenanan,vinden,vɪndə,v ɪ n d ə,,,482,,,,v ɪ n d ə - ( - - )
ProtoGermanic-483_xneusanan-1,,ProtoGermanic,483_xneusanan,*xneusanan,xneusanan,x n eu s a n a n,,,483,,,,x n eu s a n a n
German-483_xneusanan-1,,German,483_xneusanan,niesen,niːzən,n iː z ə n,,,483,,,,- n iː z ə - - n
Dutch-483_xneusanan-1,,Dutch,483_xneusanan,niezen,niːzə,n iː z ə,,,483,,,,- n iː z ə - - -
ProtoGermanic-402_warpan-1,,ProtoGermanic,402_warpan,*warpan,warpan,w a r p a n,,,484,,,,w a r p ( a n )
German-402_warpan-1,,German,402_warpan,Werft,vɛrft,v ɛ r f t,,,484,,,,v ɛ r f ( t - )
English-402_warpan-1,,English,402_warpan,warp,ʋɔːp,ʋ ɔː p,,,484,,,,ʋ ɔː - p ( - - )
Dutch-402_warpan-1,,Dutch,402_warpan,werf,ʋɛrf,ʋ ɛ r f,,,484,,,,ʋ ɛ r f ( - - )
ProtoGermanic-32_brustz-1,,ProtoGermanic,32_brustz,*brustz,brustz,b r u s t z,,,485,,,,b - r u s t ( z )
German-32_brustz-1,,German,32_brustz,Brust,brʊst,b r ʊ s t,,,485,,,,b - r ʊ s t ( - )
English-32_brustz-1,,English,32_brustz,breast,brɛst,b r ɛ s t,,,485,,,,b - r ɛ s t ( - )
Dutch-32_brustz-1,,Dutch,32_brustz,borst,bɔrst,b ɔ r s t,,,485,,,,b ɔ r - s t ( - )
ProtoGermanic-206_mixstilaz-1,,ProtoGermanic,206_mixstilaz,*mixstilaz,mixstilaz,m i x s t i l a z,,,486,,,,m i x s t i l ( a z )
German-206_mixstilaz-1,,German,206_mixstilaz,Mistel,mɪstəl,m ɪ s t ə l,,,486,,,,m ɪ - s t ə l ( - - )
Dutch-206_mixstilaz-1,,Dutch,206_mixstilaz,mistel,mɪstəl,m ɪ s t ə l,,,486,,,,m ɪ - s t ə l ( - - )
ProtoGermanic-310_snoro-1,,ProtoGermanic,310_snoro,*snōrō,snoːroː,s n oː r oː,,,487,,,,s n oː r ( oː )
German-310_snoro-1,,German,310_snoro,Schnur,ʃnuːr,ʃ n uː r,,,487,,,,ʃ n uː r ( - )
Dutch-310_snoro-1,,Dutch,310_snoro,snoer,snuːr,s n uː r,,,487,,,,s n uː r ( - )
ProtoGermanic-453_xallo-1,,ProtoGermanic,453_xallo,*xallō,xalloː,x a lː oː,,,488,,,,x a lː oː
German-453_xallo-1,,German,453_xallo,Halle,halə,h a l ə,,,488,,,,h a l ə
English-453_xallo-1,,English,453_xallo,hall,hɔːl,h ɔː l,,,488,,,,h ɔː l -
Dutch-453_xallo-1,,Dutch,453_xallo,hal,hɑl,h ɑ l,,,488,,,,h ɑ l -
ProtoGermanic-499_xwilo-1,,ProtoGermanic,499_xwilo,*xwīlō,xwiːloː,xʷ iː l oː,,,489,,,,xʷ iː l ( oː )
German-499_xwilo-1,,German,499_xwilo,Weile,vailə,v ai l ə,,,489,,,,v ai l ( ə )
English-499_xwilo-1,,English,499_xwilo,while,ʋaɪl,ʋ aɪ l,,,489,,,,ʋ aɪ l ( - )
Dutch-499_xwilo-1,,Dutch,499_xwilo,wijl,ʋɛɪl,ʋ ɛɪ l,,,489,,,,ʋ ɛɪ l ( - )
ProtoGermanic-188_lianan-1,,ProtoGermanic,188_lianan,*līθanan,liːθanan,l iː θ a n a n,,,490,,,,l iː θ a n ( a n )
German-188_lianan-1,,German,188_lianan,leiden,laidən,l ai d ə n,,,490,,,,l ai d ə n ( - - )
Dutch-188_lianan-1,,Dutch,188_lianan,lijden,lɛɪdə,l ɛɪ d ə,,,490,,,,l ɛɪ d ə - ( - - )
ProtoGermanic-239_raubo-1,,ProtoGermanic,239_raubo,*raubō,rauboː,r au b oː,,,491,,,,r au b ( oː )
German-239_raubo-1,,German,239_raubo,Raub,raup,r au p,,,491,,,,r au b ( - )
Dutch-239_raubo-1,,Dutch,239_raubo,roof,roːf,r oː f,,,491,,,,r oː f ( - )
ProtoGermanic-442_xabukaz-1,,ProtoGermanic,442_xabukaz,*xabukaz,xabukaz,x a b u k a z,,,492,,,,x a b u k ( a z )
German-442_xabukaz-1,,German,442_xabukaz,Habicht,haːbɪxt,h aː b ɪ x t,,,492,,,,h aː b ɪ x ( - t )
English-442_xabukaz-1,,English,442_xabukaz,hawk,hɔːk,h ɔː k,,,492,,,,h ɔː - - k ( - - )
Dutch-442_xabukaz-1,,Dutch,442_xabukaz,havik,haːvɪk,h aː v ɪ k,,,492,,,,h aː v ɪ k ( - - )
ProtoGermanic-77_fellan-1,,ProtoGermanic,77_fellan,*fellan,fellan,f e lː a n,,,493,,,,f e lː ( a n )
German-77_fellan-1,,German,77_fellan,Fell,fɛl,f ɛ l,,,493,,,,f ɛ l ( - - )
English-77_fellan-1,,English,77_fellan,fell,fɛl,f ɛ l,,,493,,,,f ɛ l ( - - )
Dutch-77_fellan-1,,Dutch,77_fellan,vel,vɛl,v ɛ l,,,493,,,,v ɛ l ( - - )
ProtoGermanic-510_egnaz-1,,ProtoGermanic,510_egnaz,*θegnaz,θegnaz,θ e g n a z,,,494,,,,θ e g - n ( a z )
German-510_egnaz-1,,German,510_egnaz,Degen,deːɡən,d eː ɡ ə n,,,494,,,,d eː ɡ ə n ( - - )
English-510_egnaz-1,,English,510_egnaz,thane,θeɪn,θ eɪ n,,,494,,,,θ eɪ - - n ( - - )
ProtoGermanic-254_redan-1,,ProtoGermanic,254_redan,*rēdan,reːdan,r eː d a n,,,495,,,,r eː d ( a n )
German-254_redan-1,,German,254_redan,Rat,raːt,r aː t,,,495,,,,r aː t ( - - )
Dutch-254_redan-1,,Dutch,254_redan,raad,raːt,r aː t,,,495,,,,r aː t ( - - )
ProtoGermanic-88_flaxsan-1,,ProtoGermanic,88_flaxsan,*flaxsan,flaxsan,f l a x s a n,,,496,,,,f l a x s ( a n )
German-88_flaxsan-1,,German,88_flaxsan,Flachs,flaks,f l a k s,,,496,,,,f l a k s ( - - )
English-88_flaxsan-1,,English,88_flaxsan,flax,flæks,f l æ k s,,,496,,,,f l æ k s ( - - )
Dutch-88_flaxsan-1,,Dutch,88_flaxsan,vlas,vlɑs,v l ɑ s,,,496,,,,v l ɑ - s ( - - )
ProtoGermanic-307_smerwjanan-1,,ProtoGermanic,307_smerwjanan,*smerwjanan,smerwjanan,s m e r w j a n a n,,,497,,,,s m e r w j a n ( a n )
German-307_smerwjanan-1,,German,307_smerwjanan,schmieren,ʃmiːrən,ʃ m iː r ə n,,,497,,,,ʃ m iː r - - ə n ( - - )
English-307_smerwjanan-1,,English,307_smerwjanan,smear,smɪər,s m ɪə r,,,497,,,,s m ɪə r - - - - ( - - )
Dutch-307_smerwjanan-1,,Dutch,307_smerwjanan,smeren,smeːrə,s m eː r ə,,,497,,,,s m eː r - - ə - ( - - )
ProtoGermanic-271_satjanan-1,,ProtoGermanic,271_satjanan,*satjanan,satjanan,s a t j a n a n,,,498,,,,s a t j a n ( a n )
German-271_satjanan-1,,German,271_satjanan,setzen,zɛt͡sən,z ɛ ts ə n,,,498,,,,z ɛ ts - ə n ( - - )
English-271_satjanan-1,,English,271_satjanan,set,sɛt,s ɛ t,,,498,,,,s ɛ t - - - ( - - )
Dutch-271_satjanan-1,,Dutch,271_satjanan,zetten,zɛtə,z ɛ t ə,,,498,,,,z ɛ t - ə - ( - - )
ProtoGermanic-160_launan-1,,ProtoGermanic,160_launan,*launan,launan,l au n a n,,,499,,,,l au n ( a n )
German-160_launan-1,,German,160_launan,Lohn,loːn,l oː n,,,499,,,,l oː n ( - - )
Dutch-160_launan-1,,Dutch,160_launan,loon,loːn,l oː n,,,499,,,,l oː n ( - - )
ProtoGermanic-189_lusz-1,,ProtoGermanic,189_lusz,*lūsz,luːsz,l uː s z,,,500,,,,l uː s ( z )
German-189_lusz-1,,German,189_lusz,Laus,laus,l au s,,,500,,,,l au s ( - )
English-189_lusz-1,,English,189_lusz,louse,laʊs,l aʊ s,,,500,,,,l aʊ s ( - )
Dutch-189_lusz-1,,Dutch,189_lusz,luis,lœys,l œy s,,,500,,,,l œy s ( - )
ProtoGermanic-100_funxwstiz-1,,ProtoGermanic,100_funxwstiz,*funxwstiz,funxwstiz,f u n xʷ s t i z,,,501,,,,f u ( n xʷ ) s t ( i z )
German-100_funxwstiz-1,,German,100_funxwstiz,Faust,faust,f au s t,,,501,,,,f au ( - - ) s t ( - - )
English-100_funxwstiz-1,,English,100_funxwstiz,fist,fɪst,f ɪ s t,,,501,,,,f ɪ ( - - ) s t ( - - )
Dutch-100_funxwstiz-1,,Dutch,100_funxwstiz,vuist,vœyst,v œy s t,,,501,,,,v œy ( - - ) s t ( - - )
ProtoGermanic-96_fuglaz-1,,ProtoGermanic,96_fuglaz,*fuglaz,fuglaz,f u g l a z,,,502,,,,f u g - l ( a z )
German-96_fuglaz-1,,German,96_fuglaz,Vogel,foːɡəl,f oː ɡ ə l,,,502,,,,f oː ɡ ə l ( - - )
English-96_fuglaz-1,,English,96_fuglaz,fowl,faʊl,f aʊ l,,,502,,,,f aʊ - - l ( - - )
Dutch-96_fuglaz-1,,Dutch,96_fuglaz,vogel,voːɣəl,v oː ɣ ə l,,,502,,,,v oː ɣ ə l ( - - )
ProtoGermanic-138_knedanan-1,,ProtoGermanic,138_knedanan,*knedanan,knedanan,k n e d a n a n,,,503,,,,k n e d a n ( a n )
German-138_knedanan-1,,German,138_knedanan,kneten,kneːtən,k n eː t ə n,,,503,,,,k n eː t ə n ( - - )
English-138_knedanan-1,,English,138_knedanan,knead,niːd,n iː d,,,503,,,,- n iː d - - ( - - )
Dutch-138_knedanan-1,,Dutch,138_knedanan,kneden,kneːdə,k n eː d ə,,,503,,,,k n eː d ə - ( - - )
ProtoGermanic-72_fanxanan-1,,ProtoGermanic,72_fanxanan,*fanxanan,fanxanan,f a n x a n a n,,,504,,,,f a n x a n ( a n )
German-72_fanxanan-1,,German,72_fanxanan,fangen,faŋən,f a ŋ ə n,,,504,,,,f a ŋ - ə n ( - - )
Dutch-72_fanxanan-1,,Dutch,72_fanxanan,vangen,vɑŋə,v ɑ ŋ ə,,,504,,,,v ɑ ŋ - ə - ( - - )
ProtoGermanic-164_lesanan-1,,ProtoGermanic,164_lesanan,*lesanan,lesanan,l e s a n a n,,,505,,,,l e s a n ( a n )
German-164_lesanan-1,,German,164_lesanan,lesen,leːzən,l eː z ə n,,,505,,,,l eː z ə n ( - - )
Dutch-164_lesanan-1,,Dutch,164_lesanan,lezen,leːzə,l eː z ə,,,505,,,,l eː z ə - ( - - )
ProtoGermanic-128_jemraz-1,,ProtoGermanic,128_jemraz,*jēmraz,jeːmraz,j eː m r a z,,,506,,,,j eː m - r ( a z )
German-128_jemraz-1,,German,128_jemraz,Jammer,jamər,j a m ə r,,,506,,,,j a m ə r ( - - )
Dutch-128_jemraz-1,,Dutch,128_jemraz,jammer,jɑmər,j ɑ m ə r,,,506,,,,j ɑ m ə r ( - - )
ProtoGermanic-433_wurdjan-1,,ProtoGermanic,433_wurdjan,*wurdjan,wurdjan,w u r d j a n,,,507,,,,( - - - ) w u r d ( j a n )
German-433_wurdjan-1,,German,433_wurdjan,Antwort,antvɔrt,a n t v ɔ r t,,,507,,,,( a n t ) v ɔ r t ( - - - )
Dutch-433_wurdjan-1,,Dutch,433_wurdjan,antwoord,ɑntʋoːrt,ɑ n t ʋ oː r t,,,507,,,,( ɑ n t ) ʋ oː r t ( - - - )
ProtoGermanic-15_bebruz-1,,ProtoGermanic,15_bebruz,*bebruz,bebruz,b e b r u z,,,508,,,,b e b - r ( u z )
German-15_bebruz-1,,German,15_bebruz,Biber,biːbər,b iː b ə r,,,508,,,,b iː b ə r ( - - )
English-15_bebruz-1,,English,15_bebruz,beaver,biːvər,b iː v ə r,,,508,,,,b iː v ə r ( - - )
Dutch-15_bebruz-1,,Dutch,15_bebruz,bever,beːvər,b eː v ə r,,,508,,,,b eː v ə r ( - - )
ProtoGermanic-123_gudaz-1,,ProtoGermanic,123_gudaz,*gudaz,gudaz,g u d a z,,,509,,,,( - - ) g u d ( a z )
German-123_gudaz-1,,German,123_gudaz,Abgott,apɡɔt,a p ɡ ɔ t,,,509,,,,( a p ) ɡ ɔ t ( - - )
Dutch-123_gudaz-1,,Dutch,123_gudaz,afgod,ɑfxɔt,ɑ f x ɔ t,,,509,,,,( ɑ f ) x ɔ t ( - - )
ProtoGermanic-281_skaftan-1,,ProtoGermanic,281_skaftan,*skaftan,skaftan,s k a f t a n,,,510,,,,s k a f t ( a n )
German-281_skaftan-1,,German,281_skaftan,Schaft,ʃaft,ʃ a f t,,,510,,,,ʃ - a f t ( - - )
English-281_skaftan-1,,English,281_skaftan,shaft,ʃɑːft,ʃ ɑː f t,,,510,,,,ʃ - ɑː f t ( - - )
Dutch-281_skaftan-1,,Dutch,281_skaftan,schacht,sxɑxt,s x ɑ x t,,,510,,,,s x ɑ x t ( - - )
ProtoGermanic-44_boko-1,,ProtoGermanic,44_boko,*bōkō,boːkoː,b oː k oː,,,511,,,,b oː k ( oː - - - )
German-44_boko-1,,German,44_boko,Buche,buːxə,b uː x ə,,,511,,,,b uː x ( ə - - - )
English-44_boko-1,,English,44_boko,beech,biːʧ,b iː ʧ,,,511,,,,b iː ʧ ( - - - - )
Dutch-44_boko-1,,Dutch,44_boko,beukeboom,bøːkəboːm,b øː k ə b oː m,,,511,,,,b øː k ( ə b oː m )
ProtoGermanic-482_xnappaz-1,,ProtoGermanic,482_xnappaz,*xnappaz,xnappaz,x n a pː a z,,,512,,,,x n a pː ( a z )
German-482_xnappaz-1,,German,482_xnappaz,Napf,nap͡f,n a pf,,,512,,,,- n a pf ( - - )
Dutch-482_xnappaz-1,,Dutch,482_xnappaz,nap,nɑp,n ɑ p,,,512,,,,- n ɑ p ( - - )
ProtoGermanic-351_sumeraz-1,,ProtoGermanic,351_sumeraz,*sumeraz,sumeraz,s u m e r a z,,,513,,,,s u m e r ( a z )
German-351_sumeraz-1,,German,351_sumeraz,Sommer,zɔmər,z ɔ m ə r,,,513,,,,z ɔ m ə r ( - - )
English-351_sumeraz-1,,English,351_sumeraz,summer,sʌmər,s ʌ m ə r,,,513,,,,s ʌ m ə r ( - - )
Dutch-351_sumeraz-1,,Dutch,351_sumeraz,zomer,zoːmər,z oː m ə r,,,513,,,,z oː m ə r ( - - )
ProtoGermanic-122_gud-1,,ProtoGermanic,122_gud,*gud,gud,g u d,,,514,,,,g u d
German-122_gud-1,,German,122_gud,Gott,ɡɔt,ɡ ɔ t,,,514,,,,ɡ ɔ t
English-122_gud-1,,English,122_gud,god,ɡɔd,ɡ ɔ d,,,514,,,,ɡ ɔ d
Dutch-122_gud-1,,Dutch,122_gud,god,xɔt,x ɔ t,,,514,,,,x ɔ t
ProtoGermanic-295_skullon-1,,ProtoGermanic,295_skullon,*skullōn,skulloːn,s k u lː oː n,,,515,,,,s k u lː oː ( n )
German-295_skullon-1,,German,295_skullon,Scholle,ʃɔlə,ʃ ɔ l ə,,,515,,,,ʃ - ɔ l ə ( - )
Dutch-295_skullon-1,,Dutch,295_skullon,schol,sxɔl,s x ɔ l,,,515,,,,s x ɔ l - ( - )
ProtoGermanic-411_wegaz-1,,ProtoGermanic,411_wegaz,*wegaz,wegaz,w e g a z,,,516,,,,w e g ( a z )
German-411_wegaz-1,,German,411_wegaz,Weg,veːk,v eː k,,,516,,,,v eː k ( - - )
English-411_wegaz-1,,English,411_wegaz,way,ʋeɪ,ʋ eɪ,,,516,,,,ʋ eɪ - ( - - )
Dutch-411_wegaz-1,,Dutch,411_wegaz,weg,ʋɛx,ʋ ɛ x,,,516,,,,ʋ ɛ x ( - - )
ProtoGermanic-97_fulgenan-1,,ProtoGermanic,97_fulgenan,*fulgēnan,fulgeːnan,f u l g eː n a n,,,517,,,,f u l g eː n ( a n )
German-97_fulgenan-1,,German,97_fulgenan,folgen,fɔlɡən,f ɔ l ɡ ə n,,,517,,,,f ɔ l ɡ ə n ( - - )
English-97_fulgenan-1,,English,97_fulgenan,follow,fɔləʊ,f ɔ l əʊ,,,517,,,,f ɔ l əʊ - - ( - - )
Dutch-97_fulgenan-1,,Dutch,97_fulgenan,volgen,vɔlɣə,v ɔ l ɣ ə,,,517,,,,v ɔ l ɣ ə - ( - - )
ProtoGermanic-501_xofaz-1,,ProtoGermanic,501_xofaz,*xōfaz,xoːfaz,x oː f a z,,,518,,,,x oː f ( a z )
German-501_xofaz-1,,German,501_xofaz,Huf,huːf,h uː f,,,518,,,,h uː f ( - - )
English-501_xofaz-1,,English,501_xofaz,hoof,huːf,h uː f,,,518,,,,h uː f ( - - )
